Fecha,hidraulica,eolica,Solar,Biomasa,Ondas,gas natural ciclo combinado,gas natural,carbon,otra termica,importacion,exportacion,turbinacion bombeo,demanda,IPC portugal,IPI PORTUGAL,EMPLEO AGRICULTURA,EMPLEO INDUSTRIA,Empleo servicios
10/4/2021,83844,108879.9,23726.7,40494.1,0,68271.2,37729.3,0,2162.7,181765.5,8391,42220.9,494629,105.7089851,99,137,1 221,3 474
10/5/2021,72377.9,136707.2,15790.6,41000.8,0,43313.6,28787.5,0,2436.3,157788.9,742,24266.5,471418.8,105.7089851,99,137,1 221,3 474
10/6/2021,105644.4,70466.9,25144.8,35733.2,0,125230.8,38751.4,0,2646.7,144766.9,6833.2,740.7,539352.1,105.7089851,99,137,1 221,3 474
10/7/2021,93576.1,54219.7,25164,34994.9,0,198086.8,38253.2,21396.8,2643.2,131602.1,25280.3,20736.9,552821.6,105.7089851,99,137,1 221,3 474
10/8/2021,91092.8,64479.7,25447.2,36948.5,0,198319.2,36693.5,15472.4,2642.6,101699,19065.5,5326.4,547543.4,105.7089851,99,137,1 221,3 474
10/9/2021,76230.7,54621.5,22621.2,37382.1,0,85358.8,25134.1,687.6,2666.9,196591.3,0,17127.3,482615.7,105.7089851,99,137,1 221,3 474
10/10/2021,32752.8,177076.9,23933.8,40161.6,0,28092.8,20967.4,0,2586,227831.4,0,101834.5,449439.8,105.7089851,99,137,1 221,3 474
10/11/2021,77327.8,159334.3,23126.9,38607.1,0,101287.2,28575.5,0,2731.8,150767.7,6856.7,32986,540217.9,105.7089851,99,137,1 221,3 474
10/12/2021,60497,97241.7,22871.8,39381.1,0,81934.8,28285.9,16904,2500.5,248830.6,0,37871.7,558682.4,105.7089851,99,137,1 221,3 474
10/13/2021,82982.5,126400.6,23666.4,38857.1,0,137208.8,28884.2,20943.2,2242.7,155543.4,13969.8,44841.3,556504.8,105.7089851,99,137,1 221,3 474
10/14/2021,132060.2,37017.1,21424.8,38141,0,209448,30064.6,21032.4,2442.7,94293.8,26346.4,2798.6,556027,105.7089851,99,137,1 221,3 474
10/15/2021,135842.3,46146.5,23133.9,37676.1,0,218706.4,28287.4,25481.6,2758.9,56737.8,27065,99,546877.6,105.7089851,99,137,1 221,3 474
10/16/2021,105558.9,55412.2,13516.7,32644.7,0,224613.6,19448.7,11485.6,2600.9,43372.5,19070.4,1899.6,486789.1,105.7089851,99,137,1 221,3 474
10/17/2021,84348.2,61985.5,11052.3,30638.8,0,158328.8,14825.4,0,2488.7,109845.6,8183,5743.2,458199.8,105.7089851,99,137,1 221,3 474
10/18/2021,118337.2,33197.9,17373.7,30742.6,0,200453.2,26805.3,0,2639.1,131138.1,2224.9,15795.9,541486,105.7089851,99,137,1 221,3 474
10/19/2021,85262.9,123195.1,22762.1,31091.3,0,155499.2,24640.4,0,2632.2,160577.1,5187.3,42880.3,556007.8,105.7089851,99,137,1 221,3 474
10/20/2021,69320.6,155748,20159.4,27843.5,0,214314.8,24869.2,0,2713.1,130189.8,21425,65130.7,557144.5,105.7089851,99,137,1 221,3 474
10/21/2021,85471.4,183423.7,18391.2,29492.7,0,230771.2,27614.5,13476,2720.3,26625.2,64187.8,4655.9,548138.6,105.7089851,99,137,1 221,3 474
10/22/2021,78160.8,178352.1,24392.7,31085.3,0,234060.8,29121,0,2644.3,40878.8,60477.2,19270.8,537861.7,105.7089851,99,137,1 221,3 474
10/23/2021,88118.5,60869.3,22956.7,31894.1,0,232029.2,19788.9,0,2022,53955.7,23994.7,9170.8,477458.6,105.7089851,99,137,1 221,3 474
10/24/2021,69272.8,26565.5,23439.2,29971.4,0,176220.4,15733.7,0,2059.2,150092.9,6730.7,41502.7,443734.5,105.7089851,99,137,1 221,3 474
10/25/2021,110361.7,53940.6,20174.1,30947.9,0,193770.4,27670.9,0,2529.9,104642,14515.3,1,528457.2,105.7089851,99,137,1 221,3 474
10/26/2021,101793.4,71785,22797.3,31409.3,0,187807.6,26335.7,0,2590.4,116407.5,10711.4,5273.4,543876.5,105.7089851,99,137,1 221,3 474
10/27/2021,103023.2,31889,22397,33580.5,0,196416,26218.6,0,2774.6,152710.2,3920.9,16318.3,547664.1,105.7089851,99,137,1 221,3 474
10/28/2021,63701,158763.9,18683.7,34171.4,0,153895.6,29015.3,0,2805.4,151153.7,5842.6,50087.1,554912.1,105.7089851,99,137,1 221,3 474
10/29/2021,58973.3,275889.4,6625.3,35085.1,0,92762,28124.5,8683.2,2624.8,102348.4,10740.1,35043.8,563528.5,105.7089851,99,137,1 221,3 474
10/30/2021,116560.2,187611.7,4043.1,35800,0,0,18999.5,0,2361.4,161720.4,64.3,29297.4,496085.7,105.7089851,99,137,1 221,3 474
10/31/2021,61364.2,362899.1,4763.4,36543.5,0,0,15376,0,2460.8,101126.3,4.7,97371.1,484899.7,105.7089851,99,137,1 221,3 474
11/1/2021,59554.7,194203.3,9102.5,37088.5,0,18579.2,16508.5,0,2442.2,175987.3,0,54841.7,456719.6,106.1747336,101,137,1 221,3 474
11/2/2021,93223.3,248092.7,6129.1,34598.1,0,92961.6,28259.9,17886.8,2538.7,72206.1,19771.3,22028.8,552647.2,106.1747336,101,137,1 221,3 474
11/3/2021,100037.7,171199,17871.1,36201.6,0,177788.4,28252.5,19588.4,2478.1,56341.3,34917.7,12443.9,561485.5,106.1747336,101,137,1 221,3 474
11/4/2021,133361.9,160553,21337.7,36135.9,0,145634,28236.8,21226.8,2600.5,64706.5,43013.7,3144.3,566720.4,106.1747336,101,137,1 221,3 474
11/5/2021,146879.5,151506.7,22325.3,36051.2,0,134092.8,28552.1,21634.4,2659.7,62527.2,32315.4,0.7,572869.1,106.1747336,101,137,1 221,3 474
11/6/2021,86027.2,199547.6,22915.6,36541.4,0,59295.2,21070,416.4,2730.6,133149,4063.5,39756.2,516288.2,106.1747336,101,137,1 221,3 474
11/7/2021,85545.9,148449.3,22714.2,37777.8,0,38505.6,16527.7,0,2599.3,217463.7,3011.3,77410.3,487120.1,106.1747336,101,137,1 221,3 474
11/8/2021,108794.5,126467.7,20836.5,37284,0,138216.8,24958.9,20687.6,2611.8,136611,18453.5,21754.3,575157.3,106.1747336,101,137,1 221,3 474
11/9/2021,119167.6,127809.7,20943.4,36361.7,0,202666.4,24595.5,28479.6,2116.7,70812.6,38322.3,8413.1,585223.4,106.1747336,101,137,1 221,3 474
11/10/2021,162107.4,40249.6,20480.8,36900.2,0,224803.2,25131,49275.6,2739.9,55203.5,28108.4,5925.4,582370.6,106.1747336,101,137,1 221,3 474
11/11/2021,183509.3,32410.2,18333.9,36401.9,0,220993.6,25067,40694.8,2775.3,57950.3,29965.5,2026.2,585650.9,106.1747336,101,137,1 221,3 474
11/12/2021,158171.2,55876.8,17608.3,39951.6,0,227602,26619.2,28720.4,2700.5,61419.5,34576.4,1904.9,581440.2,106.1747336,101,137,1 221,3 474
11/13/2021,84755,66739.9,20344.7,39813.4,0,127129.2,19267.1,0,2528.6,157248.3,0,2542.9,513631,106.1747336,101,137,1 221,3 474
11/14/2021,69566.8,95368,20509.1,38767.3,0,85160,13665.8,0,2393.6,201954.2,0,44782.7,480848.7,106.1747336,101,137,1 221,3 474
11/15/2021,117129,146411.1,20519.2,38685.8,0,161692.4,22800.8,0,2665.4,136846,27670.3,44055.8,573491.5,106.1747336,101,137,1 221,3 474
11/16/2021,86820.9,184380.8,19729.3,37518.1,0,198069.2,26044,16448.8,2786.8,65460.1,25227.9,19066.4,591729.1,106.1747336,101,137,1 221,3 474
11/17/2021,129560.7,272133.6,20112.7,39221.9,0,170645.2,27571.6,17088,2783.2,23113.5,93781.8,6605.9,600891,106.1747336,101,137,1 221,3 474
11/18/2021,116822,294840.8,19434,40893,0,204835.2,28260.5,17100,2853.6,1974.3,116361.5,6131.5,603684.2,106.1747336,101,137,1 221,3 474
11/19/2021,118847.6,286120.1,17222.6,39317.2,0,233272,28974.5,3306,2812.1,0,130612.8,5652.6,592354,106.1747336,101,137,1 221,3 474
11/20/2021,136507,170449.3,7613.2,40390.1,0,198330,21115.5,0,2805.3,9050.4,48577.1,7897.2,528397.6,106.1747336,101,137,1 221,3 474
11/21/2021,84072.8,31925.1,12527.9,40952.3,0,147594,17080.8,0,2755.6,158211.2,75.6,122.5,493520.3,106.1747336,101,137,1 221,3 474
11/22/2021,115451,183619,12102.8,39156.4,0,215465.6,27726.8,0,2724.8,67415,42885.8,27767.2,591771.7,106.1747336,101,137,1 221,3 474
11/23/2021,93686.6,172789.2,13730.9,37572,0,228164.4,28310.5,0,2776.3,83424.3,13888.3,26332.1,619015.8,106.1747336,101,137,1 221,3 474
11/24/2021,83085.2,182785.5,14131.1,38478.7,0,231118,28307.2,0,2771,75676.4,10601.2,15370.7,630266.2,106.1747336,101,137,1 221,3 474
11/25/2021,123520.4,157853.6,10288.8,39288.2,0,231414.4,26603.9,0,2769.6,90484.2,8274.7,24670.1,648297.8,106.1747336,101,137,1 221,3 474
11/26/2021,90388,191660.6,18627.6,40426.4,0,221652,27376.1,0,2666.6,85484.6,18798.5,17653.5,640763.7,106.1747336,101,137,1 221,3 474
11/27/2021,67922,362047,14259.1,40229.4,0,56316.4,19097.1,0,2540.4,77292.2,9988,48528.4,579558.1,106.1747336,101,137,1 221,3 474
11/28/2021,50125.9,292446.4,17064.5,40000.5,0,45806,18483.7,0,2504.9,155241.7,387.1,62535.2,556947.2,106.1747336,101,137,1 221,3 474
11/29/2021,89620.1,234976.2,8564.9,40263.3,0,185509.2,29038.6,0,2528.2,92112.8,9461.2,31086.2,640870.8,106.1747336,101,137,1 221,3 474
11/30/2021,182845.9,11711.5,13151.3,39704,0,288505.2,30376.6,0,2603.1,94736.3,24701.9,3110.3,635102.1,106.1747336,101,137,1 221,3 474
12/1/2021,69262,231940.1,12923.5,39987.2,0,219261.2,21469.2,0,2649.2,44625.2,49907.6,4298.3,587043.4,106.1906567,102.4,137,1 221,3 474
12/2/2021,90462.4,304787,19891,39872,0,150818.8,30407.7,0,2591.2,81916.2,27545.7,53034.5,638869.1,106.1906567,102.4,137,1 221,3 474
12/3/2021,81154.9,142946.9,19348.2,40893.1,0,207328.8,30594.9,0,2606.3,150824.9,9.4,24452.3,650346,106.1906567,102.4,137,1 221,3 474
12/4/2021,47034.5,276516.4,7339.2,40339.3,0,126572.4,22786.2,0,2576.4,91604.3,1848.4,31898,579785.9,106.1906567,102.4,137,1 221,3 474
12/5/2021,68932.4,348337.4,15112.2,40795.6,0,2653.2,18564.9,0,2538.4,141205.2,2374.4,87306.1,546802.9,106.1906567,102.4,137,1 221,3 474
12/6/2021,67249.8,183503.2,16885.8,39446.5,0,131844.8,28662.6,0,2505.2,223167.5,0,55397.1,636706.1,106.1906567,102.4,137,1 221,3 474
12/7/2021,51140.8,331999.3,5508.3,36692.3,0,134730,29779.3,0,2488.3,81899.2,3286.1,17963,652017.5,106.1906567,102.4,137,1 221,3 474
12/8/2021,76109.3,401491.5,12033.2,38980.9,0,579.2,19942.1,0,2428.8,117288.7,0,93202.7,573981.2,106.1906567,102.4,137,1 221,3 474
12/9/2021,106437.7,357786.7,8252.2,39235.4,0,110863.2,29489.1,0,2481,55083.1,30317.1,32487.4,645657.1,106.1906567,102.4,137,1 221,3 474
12/10/2021,141633.2,337261.4,5524.9,38905.4,0,87977.6,29176.6,0,2174.6,73789.7,31881.7,41531.7,641875,106.1906567,102.4,137,1 221,3 474
12/11/2021,129171.7,145205.6,18371.6,38250.1,0,159177.2,20520.1,0,1534.8,89707.5,15261.3,24478.9,561382.1,106.1906567,102.4,137,1 221,3 474
12/12/2021,104641.2,73292.2,18793.2,38043,0,138549.6,16345.7,0,1305,165051.9,8466.6,28681.7,517871.2,106.1906567,102.4,137,1 221,3 474
12/13/2021,141048.2,152940,15153.9,38602.3,0,224984,26325.2,0,1874.9,79046.4,36327,27538.6,615398.5,106.1906567,102.4,137,1 221,3 474
12/14/2021,164385.2,165249.8,16771.3,39805.5,0,221680.8,27595.6,0,2388.9,44478.2,52983.6,4904.1,624013.5,106.1906567,102.4,137,1 221,3 474
12/15/2021,185848.2,195097.5,20094.6,39569,0,216146.8,28798.4,0,2489.1,16249.3,66758.4,4718.1,632148.1,106.1906567,102.4,137,1 221,3 474
12/16/2021,146236.5,224232.6,18424.1,39489,0,204545.2,28366.5,0,2528.9,53196.8,57687.1,18803.8,639761.2,106.1906567,102.4,137,1 221,3 474
12/17/2021,144146.3,164684.6,16169.4,40111.1,0,156130,28600.1,0,2583,95978.7,7381.4,3349.3,636971.1,106.1906567,102.4,137,1 221,3 474
12/18/2021,157348.6,160979.7,18524.5,39040.6,0,112349.2,21062.5,0,2522.4,67004.8,8649.9,296.6,568964.3,106.1906567,102.4,137,1 221,3 474
12/19/2021,85086.5,327884.5,17702.1,37456.1,0,125199.2,17166.7,0,1913.1,782.4,73164.2,4140.6,535060.6,106.1906567,102.4,137,1 221,3 474
12/20/2021,177301.7,299011.6,2189.2,37967,0,196520,25475.3,0,1862.7,5007.4,109681.1,871.9,634188.5,106.1906567,102.4,137,1 221,3 474
12/21/2021,130308.5,306455.3,6631.5,38188.7,0,138407.2,26729.1,0,1743.4,10932.9,35587,1231.6,621728.8,106.1906567,102.4,137,1 221,3 474
12/22/2021,193699.1,249019,9707.1,37469.4,0,169397.2,26582.4,0,1726.9,680.4,78702,1026.5,607826.9,106.1906567,102.4,137,1 221,3 474
12/23/2021,155797.8,195488.4,4146.9,37704.3,0,139389.2,25755.8,0,1491,40308.7,11157.5,3268,584939.7,106.1906567,102.4,137,1 221,3 474
12/24/2021,114213.7,276567.8,11538.5,39377.2,0,102206,22954.4,0,1844.7,13200.6,56776,13944.7,510339.3,106.1906567,102.4,137,1 221,3 474
12/25/2021,113624,184368.7,6144.9,36122.8,0,78548.8,15571.8,0,1889,71539.7,11803.4,51691,443217.6,106.1906567,102.4,137,1 221,3 474
12/26/2021,67153.2,296199.3,4257,36598.3,0,43631.2,15880.7,0,1654.8,119215.8,19078.1,80144.9,483973.2,106.1906567,102.4,137,1 221,3 474
12/27/2021,84437.5,342509.7,9348.3,37670,0,0,24398,0,1945.1,128000.6,3245.9,87429.1,536011.1,106.1906567,102.4,137,1 221,3 474
12/28/2021,84914.7,223057.6,7990.2,38079.9,0,0,25732.8,0,1667.7,213752.7,0,51440.4,542367.8,106.1906567,102.4,137,1 221,3 474
12/29/2021,225918.5,79143.6,12866.4,38607.6,0,67663.6,25800.3,0,1729,91630.9,7802.5,1490.3,533156.6,106.1906567,102.4,137,1 221,3 474
12/30/2021,186611.5,202921.8,15031.2,40000.1,0,108644.8,26055.7,0,1826.8,36536.9,75654.8,13311.1,527810.5,106.1906567,102.4,137,1 221,3 474
12/31/2021,155962,252624.4,19917.6,39583.2,0,48322.4,23709.4,0,1862.5,25055.3,58402.8,13999,493602.9,106.1906567,102.4,137,1 221,3 474
1/1/2022,45558.9,234744.8,17496.8,38495.8,0,0,14830.6,0,2547.2,176665.8,0,102062.8,426524,106.4842374,97.1,141,1 230,3 508
1/2/2022,104762.9,45005.4,15129.7,37550.9,0,60422.8,15134.8,0,2436.6,218243.4,16.5,42747.4,454721.7,106.4842374,97.1,141,1 230,3 508
1/3/2022,91344.5,152901.3,16047.7,35569,0,147684,18958.3,0,2371,118634.3,13402.4,8294,561146.5,106.4842374,97.1,141,1 230,3 508
1/4/2022,163551.5,353446.6,7374.3,36125.3,0,88882.8,19926,0,2271.6,58648.1,94200.8,32972.6,601935.9,106.4842374,97.1,141,1 230,3 508
1/5/2022,169247.1,282358.9,11392.7,37984.9,0,139636.8,20311.2,0,2030.2,75747.3,82700.4,32068.7,622973.2,106.4842374,97.1,141,1 230,3 508
1/6/2022,143786.3,138535.3,19046.6,39218.5,0,143800.4,20915.2,0,2093.5,132104.7,2154.2,4758.2,631502.9,106.4842374,97.1,141,1 230,3 508
1/7/2022,120990.1,173244.4,21145.2,37333.5,0,130455.2,21424.8,0,2079.3,140738.1,9364.9,20402,616610.3,106.4842374,97.1,141,1 230,3 508
1/8/2022,84108.7,139860.3,20235.1,36431.4,0,39301.2,18328.8,0,2386.6,245466.7,0,18490.7,566356.3,106.4842374,97.1,141,1 230,3 508
1/9/2022,70017.2,262894.2,10445.7,40010.7,0,9184.8,15973.8,0,2623.4,215957.1,0,82680.8,542796.4,106.4842374,97.1,141,1 230,3 508
1/10/2022,127087.1,128921.6,9019.9,39787.1,0,167758,20707.2,0,2653.4,160871.1,2444.3,28000.9,625510.1,106.4842374,97.1,141,1 230,3 508
1/11/2022,121682,156399.4,18915.9,39938.9,0,226675.6,20167.7,0,2686.7,98077.4,33855.4,24447.5,625587,106.4842374,97.1,141,1 230,3 508
1/12/2022,66234.3,279640.6,21356.9,39763.9,0,212156.8,18110.9,0,2653,87692.5,27009.1,73611.5,626073.2,106.4842374,97.1,141,1 230,3 508
1/13/2022,114635.6,237954.6,21768.8,38622.2,0,220426.8,22472.7,0,2646.3,57878.2,40218.8,40751.2,634621.5,106.4842374,97.1,141,1 230,3 508
1/14/2022,178427.1,147599.7,19412.6,39328,0,228206,22261.1,0,2645.3,54027.1,44048.6,7411.4,639949.7,106.4842374,97.1,141,1 230,3 508
1/15/2022,214261.1,81051.5,18473.9,39897.2,0,215774,19150.7,0,2689.1,42322.3,56129.5,0.9,576977.8,106.4842374,97.1,141,1 230,3 508
1/16/2022,139145.1,65567.7,18536.9,39712.3,0,133379.6,17606.2,0,2642,133126.7,56.9,11733.4,537055.5,106.4842374,97.1,141,1 230,3 508
1/17/2022,167922,59253.3,21989.3,37984.9,0,216240.4,21187.2,0,2640.5,122479.1,15022.2,5575.2,628492.5,106.4842374,97.1,141,1 230,3 508
1/18/2022,143530.7,55428.5,21183.3,38402.9,0,228970.4,22212.6,0,2661.6,147811.3,3070.8,8908.7,647644.3,106.4842374,97.1,141,1 230,3 508
1/19/2022,152642.4,77431.9,22422.4,38471.6,0,226069.2,21902.2,0,2247.3,123299.4,5410,4267.7,654233.5,106.4842374,97.1,141,1 230,3 508
1/20/2022,119970.9,156836.8,23057.9,38255,0,224586.4,22033.5,0,2223.4,95744.2,22296.6,7405,652395.9,106.4842374,97.1,141,1 230,3 508
1/21/2022,85236.3,278670.1,23401.6,39993.1,0,189611.2,21693.7,0,2374.9,90533.8,29544.2,52188.6,648796.3,106.4842374,97.1,141,1 230,3 508
1/22/2022,72519.6,251077,23653.6,41136.1,0,187985.6,19070.7,0,2742.9,43575,20558.4,41714.9,578399.9,106.4842374,97.1,141,1 230,3 508
1/23/2022,90106.2,126173,19436.8,40184,0,144713.6,17747.8,0,2667.6,147673.7,207.5,41981.3,545625.7,106.4842374,97.1,141,1 230,3 508
1/24/2022,155468.1,64388.1,16580,39216.1,0,223685.2,21378.7,0,2425.8,152388.7,5677.1,25613.5,643541.7,106.4842374,97.1,141,1 230,3 508
1/25/2022,153666.1,102546.8,21698.8,38129.1,0,244161.6,21688.4,0,2175.1,81337.6,11201.6,5.1,653645.6,106.4842374,97.1,141,1 230,3 508
1/26/2022,105566.6,154945.4,17528.6,38451.7,0,235569.6,21675.2,0,2142.9,86269.7,4631.7,91.5,656834.6,106.4842374,97.1,141,1 230,3 508
1/27/2022,83605.4,202145.5,20660.2,38516.9,0,222466.8,22583.2,0,2190.8,59565.3,6951.9,5053.6,639085.6,106.4842374,97.1,141,1 230,3 508
1/28/2022,72020.2,283979.2,23448.3,38388.4,0,190975.2,22708.4,0,2123.4,36912.4,23116,17918.5,628767.9,106.4842374,97.1,141,1 230,3 508
1/29/2022,62645.4,239862.1,21088.6,38100.4,0,143909.2,19687.4,0,2138.9,69020.2,11295.7,28747.6,555356.8,106.4842374,97.1,141,1 230,3 508
1/30/2022,66936,89204.4,18188.1,37737.8,0,130724.8,17848,0,2067.6,173677.7,0,16141.7,519258.7,106.4842374,97.1,141,1 230,3 508
1/31/2022,75235.8,98946.2,21452.7,39191.3,0,178624,22731.2,0,2173.8,204643.4,0,28105.4,614056,106.4842374,97.1,141,1 230,3 508
2/1/2022,43658.8,284222.8,25811.7,39082,0,159824.4,26263.4,0,2100.7,125938.9,6776.3,76087.4,622849.7,106.8733564,98,141,1 230,3 508
2/2/2022,57261.9,150064.7,25393.2,37053.4,0,206016,25867.8,0,2105.1,194919.6,1676.7,79245.5,616760.3,106.8733564,98,141,1 230,3 508
2/3/2022,56465.1,36286.7,15164.2,38396.4,0,227783.2,26843.9,0,2107.8,253877.7,0,27730.9,628510.4,106.8733564,98,141,1 230,3 508
2/4/2022,86764,90194.8,9624.2,38796.7,0,194727.2,26957.5,0,2658.8,189619.3,0,9332,629440.4,106.8733564,98,141,1 230,3 508
2/5/2022,58195.5,152633.4,24703.5,39426.3,0,162918,23735.9,0,2669.3,113480.4,2764.8,29753.3,544320.6,106.8733564,98,141,1 230,3 508
2/6/2022,55974.2,133101.3,26633.3,39780.9,0,92252,21979.4,0,2594.9,160226.2,0,23564,507810.8,106.8733564,98,141,1 230,3 508
2/7/2022,27906.4,159967.1,27798.1,38104.6,0,200496.8,25900.5,0,2062,183828.4,9187.6,54693.5,601235.8,106.8733564,98,141,1 230,3 508
2/8/2022,48514,170773.1,27679.8,38160.4,0,222555.6,27327.9,0,2054.1,149390.8,13488.9,62788.9,609338.7,106.8733564,98,141,1 230,3 508
2/9/2022,74191.6,65410.7,26312.9,39013,0,220499.2,27763,0,2558.8,187400.1,1866.2,30204.6,610351.4,106.8733564,98,141,1 230,3 508
2/10/2022,62518.8,55867.7,18420.4,37901.9,0,220176,28383.7,0,2698,211442.7,0,16525.1,620104.6,106.8733564,98,141,1 230,3 508
2/11/2022,75118.2,21622.4,23379.5,38798.8,0,221704.4,29903.6,0,2737.6,197959.9,292.4,8730.6,601581.4,106.8733564,98,141,1 230,3 508
2/12/2022,62085.2,23723.2,13991.6,39821.1,0,183720.8,25958,0,2725.1,192679.8,0,8489.5,535572.9,106.8733564,98,141,1 230,3 508
2/13/2022,42793.2,222294.3,11186.8,38894.4,0,9023.2,24018.9,0,2631,245076.4,0,68524.1,525624.9,106.8733564,98,141,1 230,3 508
2/14/2022,51647.9,213465.8,23676.3,40047.7,0,110070.4,30507.5,0,2633.1,208466.1,104.3,68445.1,610658.4,106.8733564,98,141,1 230,3 508
2/15/2022,76262.3,122516.3,28015.7,39151.4,0,162044,28648.4,0,2717.6,184308.2,1583.2,8832.7,632583.5,106.8733564,98,141,1 230,3 508
2/16/2022,32387.5,195907.9,21060.6,39188.9,0,102964,27722.6,0,2713.5,293905.9,0,71527.6,643037.6,106.8733564,98,141,1 230,3 508
2/17/2022,59079.5,76581.2,26076.3,40038.5,0,162079.2,30051.1,0,2736.1,286967.5,0,54468.6,628160.8,106.8733564,98,141,1 230,3 508
2/18/2022,73164.5,151055.4,11247.3,39355.9,0,183316.8,32358.2,0,2780.6,145779.8,6280.8,2962.3,629189.4,106.8733564,98,141,1 230,3 508
2/19/2022,74609.8,276529.8,29497.8,39634.8,0,48625.6,31629.4,0,2773.9,105416.7,5757.3,51850.7,549672.1,106.8733564,98,141,1 230,3 508
2/20/2022,49879.3,95747.4,30648.4,40203.1,0,27469.2,30243.8,0,2765.5,301051.7,0,64482.8,512017.1,106.8733564,98,141,1 230,3 508
2/21/2022,40234.1,139716.7,30067.4,38118.1,0,71387.2,35397.6,0,2684.2,294938.8,0,52431.7,598907.5,106.8733564,98,141,1 230,3 508
2/22/2022,40520,146385.8,31660.1,37033.3,0,102995.6,34351.4,0,2612,242650,0,40038.2,597004.4,106.8733564,98,141,1 230,3 508
2/23/2022,82552.1,102089,22178.7,38862.7,0,174869.2,36035.6,0,2709.3,162346.3,10701.8,9328,600888.9,106.8733564,98,141,1 230,3 508
2/24/2022,108008.3,71132,7771.7,39469.8,0,188330.4,36292.5,0,2750.9,177699.2,3716.6,4377.4,622716.5,106.8733564,98,141,1 230,3 508
2/25/2022,73769.4,242615.6,20175.9,40954,0,142920.4,34452.8,0,2697.1,93506.4,24674,25947.5,599433.3,106.8733564,98,141,1 230,3 508
2/26/2022,37283.4,104535.5,14935.5,41294.5,0,126555.2,25478.6,0,2677.6,227299.8,0,41603.9,537318,106.8733564,98,141,1 230,3 508
2/27/2022,50251.8,24758.2,27106.5,40689.1,0,64346,23362.1,0,2631.3,274489,0,19396.5,486986.9,106.8733564,98,141,1 230,3 508
2/28/2022,75450.6,24686.6,30124.2,37631.2,0,195520.8,24324.2,0,2531.9,189514.7,6989,22603.5,549379.6,106.8733564,98,141,1 230,3 508
3/1/2022,54244.5,119295.5,22658.4,38226.8,0,192923.2,21818.1,0,2640,122131.4,20179.4,28642.1,524419.6,109.5593717,103,141,1 230,3 508
3/2/2022,75889.6,126382.5,30009.8,41597.8,0,195394.4,25405.5,0,2643.4,141824.2,12917.7,28287.5,597253.1,109.5593717,103,141,1 230,3 508
3/3/2022,97741,336627.2,19760.3,42169.4,0,231541.6,25275,0,2650.9,23720.8,149791.6,17243.2,611705.6,109.5593717,103,141,1 230,3 508
3/4/2022,92989.8,205416.4,35656.6,42352.1,0,169642.4,24325.4,0,2666.1,92861.1,16942.4,43881.8,604081.3,109.5593717,103,141,1 230,3 508
3/5/2022,52863.9,58636.4,25882.1,42156,0,149262.4,21692.5,0,2671.7,190659.6,0,7966.7,534807.7,109.5593717,103,141,1 230,3 508
3/6/2022,30594.6,155758.9,34478.1,40173.6,0,51176.8,19834.3,0,2579.7,263357.5,0,101409.1,494806.3,109.5593717,103,141,1 230,3 508
3/7/2022,106900.4,89669.8,30140.8,38877.7,0,227428.4,24899.3,0,2655.6,118501.5,28847.5,5394.7,604209.4,109.5593717,103,141,1 230,3 508
3/8/2022,111110.6,149317.9,25077.8,38790.4,0,216570,24748.9,0,2627.1,92372.9,19236.5,24896.9,615736.3,109.5593717,103,141,1 230,3 508
3/9/2022,73888.7,217779.2,23266.3,37903.4,0,193335.6,25067.7,0,2425.7,84368.4,18760.2,17101.3,621509.1,109.5593717,103,141,1 230,3 508
3/10/2022,75377.3,269179.9,27285.9,38153.5,0,175201.6,25899.7,0,2040,88082.9,32567.1,47913.7,619851.1,109.5593717,103,141,1 230,3 508
3/11/2022,122357.8,231115.1,13248.2,37697.1,0,147218.8,26797.6,0,2207.3,74036.5,15228.3,27702.6,610698.3,109.5593717,103,141,1 230,3 508
3/12/2022,72130.2,227341.5,11280.6,37757.8,0,54529.2,25027.4,0,2567.5,134664,0,13157.5,550924.2,109.5593717,103,141,1 230,3 508
3/13/2022,103253.4,126169.2,28286.3,38452.5,0,60731.6,24063,0,2588.1,167668.7,4609,48898.4,496447,109.5593717,103,141,1 230,3 508
3/14/2022,120005.8,225428.5,12435.1,37636,0,89777.6,26683.5,0,2610,115079.7,1408.6,12931.7,614313.1,109.5593717,103,141,1 230,3 508
3/15/2022,129601.7,147919.9,12714.4,38937.8,0,108086.4,27546.1,0,2591.3,171687.3,310.6,19939.6,617755.5,109.5593717,103,141,1 230,3 508
3/16/2022,170897.6,169658.2,4113.8,40135.7,0,142051.2,28266.7,0,2647.3,89503.9,23555.7,1832.4,621143,109.5593717,103,141,1 230,3 508
3/17/2022,75856.4,293920.6,13548.2,40675.4,0,73751.2,25716.4,0,2659.9,116878.6,631.4,25139.1,616196.7,109.5593717,103,141,1 230,3 508
3/18/2022,96193.9,207582.6,22310.4,41182.1,0,153294.8,27927.9,0,2702.4,81160.6,16924.3,24401.1,590221.8,109.5593717,103,141,1 230,3 508
3/19/2022,51406.2,215161.1,27745.9,40052.7,0,86361.2,24519.7,0,2210,117939,2252.7,52019,509895.1,109.5593717,103,141,1 230,3 508
3/20/2022,47451.5,267029.8,10155.9,39876.8,0,71324.4,23161.3,0,1655.3,74268.5,3568.7,41427.9,488726.5,109.5593717,103,141,1 230,3 508
