"","FECHA","PRECIO","DEMANDA","HIDRÁULICA","TURBINACIÓN BOMBEO","NUCLEAR","CARBÓN","DIÉSEL","TURBINA DE GAS","TURBINA DE VAPOR","CICLO COMBINADO","EÓLICA","SOLAR FOTOVOLTAICA","SOLAR TÉRMICA","OTRAS RENOVABLES","COGENERACIÓN","RESIDUOS NO RENOVABLES","RESIDUOS RENOVABLES","GENERACIÓN TOTAL"
"3792",2021-05-19,77.1104166666667,698169.314,80513.887,10026.718,119741.878,11952.991,5558.3,938.032,2376.226,83473.409,149336.02,89856.132,13002.416,11619.673,74771.774,5099.0095,914.9765,676101.768
"3793",2021-05-20,79.7920833333333,697758.698,79530.772,5507.616,120127.68,12287.786,5792.086,1151.215,3020.624,108644.644,93418.123,89949.473,22112.34,10823.255,75722.224,5411.561,1079.33,641516.594
"3794",2021-05-21,69.5408333333333,691966.356,73883.825,6247.003,119965.517,10704.287,5279.083,870.342,2886.847,73001.855,155894.865,83705.87,26520.215,12369.13,74625.031,5130.642,1018.672,651227.747
"3795",2021-05-22,66.4070833333333,621633.202,77443.693,4112.255,120171.87,10774.967,4888.217,827.658,2042.894,66884.692,127623.325,72179.886,26341.694,13214.733,70269.685,5166.8165,1005.4995,593520.495
"3796",2021-05-23,68.6679166666667,574180.28,55731.601,2418.588,120347.046,11510.497,4809.192,967.95,2124.935,71942.04,128453.671,50523.534,2727.891,13563.27,69718.071,5146.533,1043.299,551437.267
"3797",2021-05-24,67.4041666666667,659025.584,63902.7,2604.193,120062.731,16967.108,5541.004,925.268,2204.906,54120.475,182665.421,83806.643,18938.429,13433.646,73956.059,5164.7735,1006.8415,648614.708
"3798",2021-05-25,76.64375,687452.59,68739.725,1889.558,120118.612,17693.93,5671.966,738.709,2181.945,82573.52,141667.5,87685.132,27250.319,13251.959,74239.31,5367.524,1023.002,649505.123
"3799",2021-05-26,80.7195833333333,692338.143,77567.628,7920.786,119857.277,18011.284,6098.165,1185.641,2658.322,106066.058,93100.86,81638.392,16323.095,12064.741,75222.958,5727.1555,1452.6125,635054.854
"3800",2021-05-27,86.22875,694593.137,117165.713,10143.72,119855.789,19295.598,6789.128,1289.657,2838.028,141200.99,55471.817,48993.462,12514.539,11681.807,75594.232,5636.3515,1618.5025,620418.702
"3801",2021-05-28,88.9520833333333,687217.66,83942.895,965.618,119407.712,13542.253,6847.645,1320.661,3009.383,154471.865,51602.841,73885.481,12314.624,12345.322,77205.361,5329.648,1915.498,624811.548
"3802",2021-05-29,81.7670833333333,625581.869,79799.272,38.541,116356.8,12391.175,6105.356,373.081,2151.003,91001.828,85325.931,85134.78,24339.173,12422.871,73545.656,5566.1975,2301.5045,599866.821
"3803",2021-05-30,71.9291666666667,579605.519,63533.014,427.233,119008.794,12267.587,5737.931,389.64,1416.856,70580.44,122685.258,70784.001,26167.44,12365.994,69604.411,5432.2625,2206.7875,572893.455
"3804",2021-05-31,88.0841666666667,683327.24,78971.533,5235.425,119147.257,13496.427,6496.507,433.582,1659.067,130188.38,112853.948,65915.881,19233.558,11557.324,72154.801,5402.947,2055.325,638177.688
"3805",2021-06-01,86.5645833333333,696048.627,82336.432,12007.866,119169.172,17397.4,7181.066,957.234,1729.464,143732.22,106748.025,60653.924,11566.834,11273.105,73555.973,5184.116,2041.102,656338.963
"3806",2021-06-02,84.8454166666666,700505.017,75439.243,1085.724,119101.163,20859.246,7329.022,1347.608,1974.163,166134.4,63855.594,86832.996,25471.222,11673.338,73674.021,5168.671,2172.067,661031.62
"3807",2021-06-03,79.8020833333333,698600.649,59178.596,2163.272,119155.603,20219.427,6674.02,587.509,1713.657,120888.963,127889.54,80467.74,30850.036,11486.956,73232.916,5203.106,2233.288,657316.319
"3808",2021-06-04,80.58625,692965.661,67194.245,1477.816,119215.241,19388.118,6230.259,701.058,1475.16,126720.495,109595.095,69353.372,29948.355,11559.514,76869.361,5423.729,2237.291,636780.759
"3809",2021-06-05,76.1679166666667,622988.965,62771.704,2598.948,119271.64,15493.724,6048.563,275.905,1369.5,109188.332,94059.976,55434.591,27628.264,11960.806,70734.874,6580.1655,2255.6545,569717.158
"3810",2021-06-06,68.8683333333333,576739.713,54639.459,2967.727,119398.994,14504.315,5951.014,766.581,594.255,71173.251,128933.698,90738.724,27471.529,12066.709,67393.38,6505.943,2206.009,603413.831
"3811",2021-06-07,79.6908333333333,687687.127,58054.534,468.425,118503.819,15306.938,7690.648,1551.166,811.981,140166.848,105145.933,91257.876,26434.83,11985.018,72349.748,6600.2565,2245.5885,663086.014
"3812",2021-06-08,82.3341666666667,719311.181,64629.745,6186.793,118709.595,14202.004,8292.964,1329.892,903.579,152576.962,75613.556,88352.957,21722.063,11216.577,72903.672,6900.316,2477.354,654274.889
"3813",2021-06-09,81.6016666666666,727998.479,68141.277,9000.273,118584.671,18923.351,7544.248,1008.602,667.376,132567.399,102590.424,86996.899,21527.956,11326.439,72004.991,6916.632,2491.518,666504.25
"3814",2021-06-10,83.33625,739161.249,85042.439,2362.786,97185.163,16210.912,7454.089,1623.74,714.869,138137.921,111750.341,87606.534,24131.09,11274.504,72539.107,6754.994,2375.608,668584.774
"3815",2021-06-11,82.5345833333334,732773.334,64329.375,96.442,94979.426,14661.858,6960.806,724.186,608.271,99535.435,207390.979,79703.05,9961.706,12337.598,73995.614,7067.6305,2747.3305,691684.74
"3816",2021-06-12,77.5983333333333,663407.333,67677.449,998.36,95214.346,13009.251,6201.263,665.576,563.573,63257.811,176064.982,80261.408,15535.441,12322.681,68784.054,7216.3925,2904.7295,616992.022
"3817",2021-06-13,79.1958333333333,616205.06,63246.406,33.505,112976.843,17317.068,6372,757.963,563.652,93229.294,104061.475,81174.473,4952.806,12025.416,66789.58,7141.4585,2892.1805,590242.323
"3818",2021-06-14,88.4741666666667,737903.439,100236.358,1418.488,118094.785,15059.411,7278.261,2146.479,573.746,156197.429,78460.62,82682.411,5849.313,11971.22,72279.734,6945.252,2872.991,680456.823
"3819",2021-06-15,90.9508333333333,759440.415,96175.114,4953.026,118168.716,17896.819,8079.936,2264.018,776.888,161402.731,115696.988,67492.274,9141.798,11565.038,74084.798,6981.3175,2802.9075,698378.836
"3820",2021-06-16,94.6329166666667,755302.693,88035.579,1102.301,118139.965,18254.363,8105.275,2275.526,997.487,182011.106,106451.056,65735.093,9824.418,12438.012,74624.596,6875.3555,2877.7685,703549.174
"3821",2021-06-17,92.9966666666667,732968.196,89641.605,3714.728,118120.036,17280.887,7911.414,1859.982,1026.883,202450.375,97892.196,48900.77,14012.682,12482.171,76080.101,7069.82,2948.564,692450.926
"3822",2021-06-18,92.6741666666667,720620.28,77150.002,473.002,118130.338,12346.198,7495.14,1605.858,803.467,169980.86,124696.563,55868.242,19377.864,12626.223,76580.254,7103.779,2865.416,673698.102
"3823",2021-06-19,87.2241666666667,646908.276,68004.199,2472.735,117669.744,13463.964,6243.049,1310.388,636.173,133930.14,97815.639,54624.841,25734.911,12863.733,72864.495,6664.175,2928.21,600755.744
"3824",2021-06-20,52.6345833333333,594444.33,55484.917,2965.099,117071.269,8553.081,6264.863,1118.539,722.402,52575.032,250978.672,56677.839,29603.467,12624.179,64935.798,6786.8645,2923.8525,649616.912
"3825",2021-06-21,82.5516666666667,695310.81,66821.597,2978.657,105671.093,14061.621,7508.427,1049.332,652.477,109798.464,179685.567,71449.135,29577.171,12373.413,74819.589,6786.6975,2811.8095,670572.357
"3826",2021-06-22,89.525,710395.742,76938.832,6917.474,93507.403,15741.221,6757.971,1115.678,1120.869,142369.489,124579.885,74511.356,29512.912,12246.934,76112.421,6714.774,2697.958,660805.059
"3827",2021-06-23,89.88375,701339.201,74631.378,562.843,98251.531,15687.245,6146.609,973.134,1343.011,128785.026,152512.755,81740.639,28992.371,12539.976,75731.297,6647.361,2705.761,684100.286
"3828",2021-06-24,85.7345833333333,667378.472,80550.471,2997.184,116477.031,16339.345,6485.221,626.818,1568.145,83564.048,143364.632,91965.51,31404.405,12786.029,74004.532,6543.899,2706.187,669675.971
"3829",2021-06-25,86.5695833333333,694493.443,78033.057,4752.809,144689.03,16090.737,7132.845,943.038,1926.593,97424.688,117085.663,90219.956,31450.679,12591.685,75111.685,6564.1555,2698.4925,684913.174
"3830",2021-06-26,83.9920833333333,651121.08,62407.134,9517.274,160956.058,14965.963,6798.535,485.991,1644.094,62587.863,129957.707,84593.518,31622.798,12440.749,70573.524,6768.2725,2855.7465,656154.876
"3831",2021-06-27,64.2116666666667,606935.474,53736.364,2350.639,166290.875,14633.482,5781.223,462.49,1524.186,52107.791,163943.496,86102.902,31578.463,10838.9,65371.001,6525.3685,2883.5785,661666.698
"3832",2021-06-28,86.435,706509.225,76064.423,3701.579,167131.901,15348.766,5745.021,1358.338,1415.657,88038.692,134496.822,92237.382,31738.684,10739.713,73534.125,6751.144,2864.972,710971.443
"3833",2021-06-29,93.49125,727913.028,74943.151,2122.957,167330.986,14946.496,5849.885,1293.412,1314.736,141487.034,79012.114,92351.986,29549.483,11080.859,74925.466,6850.714,2892.795,707992.391
"3834",2021-06-30,93.8866666666667,744980.042,90717.46,11257.572,167211.506,15416.021,6706.955,933.176,1750.628,136858.849,73840.626,89583.331,29955.586,11292.551,74816.087,7031.0925,2887.1195,722065.537
"3835",2021-07-01,92.4408333333333,745646.823,96641.954,7710.862,166685.976,16273.807,6808.599,1405.146,2039.119,161183.141,57942.84,89675.729,30288.864,11214.689,74720.752,6997.4245,2923.4315,733937.395
"3836",2021-07-02,99.7979166666667,751071.94,94466.717,2558.725,166997.782,17333.909,7464.236,1599.082,1670.776,158234.565,84706.376,90778.049,19082.163,11940.961,75626.987,7123.5625,2944.3885,755303.941
"3837",2021-07-03,94.2275,686746.086,90572.036,2223.849,166782.384,15216.541,6828.669,620.582,1559.493,71845.948,115092.796,84599.393,26550.721,11616.33,70253.365,5713.9845,1866.4825,674479.979
"3838",2021-07-04,79.4266666666667,645197.787,56631.895,1055.202,166723.923,11738.713,6622.063,794.121,1594.182,63762.396,181791.24,89855.968,31546.278,11602.084,66228.681,5708.2695,1853.1925,696055.055
"3839",2021-07-05,93.8504166666666,756482.667,89501.228,831.056,166547.802,10939.399,7149.633,1300.346,1596.572,98661.934,190230.891,89920.857,29197.222,10439.183,71730.221,5338.436,1897.843,776514.645
"3840",2021-07-06,93.57125,765521.607,92497.816,4043.26,166788.678,10508.709,7101.629,1775.407,1093.205,111560.04,176704.762,66480.987,21835.706,10782.309,73545.703,5917.932,2014.02,750035.89
"3841",2021-07-07,98.72375,749498.243,91599.261,4011.445,167332.297,9502.388,6772.135,1523.959,1388.959,145439.348,101996.063,84136.904,4085.278,11623.979,75256.92,7143.798,3041.922,737465.035
"3842",2021-07-08,93.6745833333333,743139.951,79359.907,3565.767,153629.875,9313.383,7056.165,1246.839,1334.968,150572.074,125340.896,88793.275,22213.311,11899.716,75559.346,6869.6405,2967.7555,749200.008
"3843",2021-07-09,93.4975,749361.516,78938.101,1373.833,144980.626,9336.987,7418.7,1134.55,2042.24,155590.076,110486.025,87083.302,30600.773,11707.603,75525.418,7065.201,2970.907,724994.851
"3844",2021-07-10,90.4783333333333,698499.464,78965.42,6529.811,151636.996,8191.427,7839.879,714.907,2739.613,118914.779,103844.539,82981.952,30215.346,11528.076,70771.5,7072.4175,2946.2285,676566.187
"3845",2021-07-11,90.76625,662579.088,78648.718,5934.587,166404.77,7758.795,8045.284,664.997,2511.578,93191.665,131652.666,67079.337,29432.961,11491.778,68262.691,7053.9915,2917.9755,655769.54
"3846",2021-07-12,86.675,763113.617,68662.959,2406.826,166723.224,6260.402,8231.618,1656.758,3146.259,92028.191,263244.5,83266.264,30070.503,11490.485,71149.254,6894.3445,2912.1495,810317.814
"3847",2021-07-13,94.39,739886.353,71546.792,6031.009,167982.581,9242.971,7716.82,921.174,2476.167,99285.163,173968.813,88268.748,29921.579,11494.648,73945.223,7007.2,2957.599,753506.025
"3848",2021-07-14,84.45875,742631.422,71554.752,1347.591,167960.824,5338.916,7474.333,633.272,2111.557,83521.016,190937.06,84745.232,28314.818,11368.459,72356.681,6952.6155,2946.6845,739612.808
"3849",2021-07-15,87.18375,749381.936,66952.165,9690.461,167347.88,8916.914,8049.995,676.295,2182.637,76272.745,196879.659,86392.226,27923.855,10149.291,72160.671,6937.169,2942.861,745131.389
"3850",2021-07-16,87.3170833333333,755786.802,74672.584,2767.321,166710.25,8811.024,7912.917,686.588,2768.221,94261.796,172236.306,89301.32,26900.21,10332.481,72572.353,6728.066,2820.625,742778.711
"3851",2021-07-17,90.9520833333333,703589.58,67432.621,1046.841,166968.931,7030.367,7639.84,686.412,2652.366,90074.443,114087.3,87807.181,29158.258,10926.591,71145.86,6867.952,2866.584,667259.773
"3852",2021-07-18,74.19375,657129.066,55158.817,729.633,166749.012,6887.641,7737.928,799.527,2089.227,69810.216,166894.121,86159.889,28525.885,10770.289,66881.799,6917.5195,2876.6085,678829.351
"3853",2021-07-19,98.8029166666667,770181.187,70047.453,6651.197,166843.94,10274.165,8317.47,2378.571,1736.786,144523.397,93656.242,87584.542,16562.161,10501.561,73069.324,6749.997,2791.48,713063.68
"3854",2021-07-20,101.8225,786064.039,61079.813,10651.76,166989.514,11695.736,8097.326,1763.982,1564.969,180658.494,65821.71,83765.263,24852.086,11191.747,74126.102,6415.03,2783.106,713565.42
"3855",2021-07-21,106.573333333333,796392.983,65176.539,2767.9,166666.006,11700.318,8054.491,1794.142,1707.514,207306.015,58461.133,87478.141,24189.022,11653.888,74015.487,6656.4265,2787.5495,735495.619
"3856",2021-07-22,101.516666666667,807661.031,62416.616,1230.213,166686.02,11461.905,8322.035,1898.252,1823.292,173159.286,110827.554,87662.885,24969.996,11276.314,73410.095,6620.3605,2690.9425,748113.326
"3857",2021-07-23,95.8870833333334,801290.966,59107.818,1331.306,166622.803,11478.428,7577.051,2266.929,1938.119,134457.618,193124.252,76556.528,28416.082,11568.638,74216.415,6808.035,2706.787,766470.148
"3858",2021-07-24,92.01875,708875.188,57425.449,6331.721,166682.229,8988.169,8360.159,2021.012,1591.784,91596.859,138737.343,85292.405,29116.923,11011.602,68604.386,6302.7115,2442.7345,680385.046
"3859",2021-07-25,93.2020833333333,647414.033,52969.614,1984.371,166868.466,8225.438,7834.181,1356.725,1520.209,104413.721,104992.684,79687.874,28889.513,10207.964,68889.187,6609.2015,2533.1165,642422.43
"3860",2021-07-26,99.5233333333334,741788.852,56003.144,1800.88,166894.463,10324.091,8509.376,1217.905,1968.347,159456.395,102583.226,76957.153,28091.031,10585.524,73569.76,6530.619,2465.125,703980.412
"3861",2021-07-27,99.0466666666667,764664.988,55108.226,865.851,166742.269,9665.215,8123.035,1427.081,3920.462,167413.422,103145.236,85102.676,24719.733,11369.533,75426.754,6165.626,2344.425,725378.864
"3862",2021-07-28,95.5741666666667,777471.567,61152.567,1988.058,166579.177,9974.527,8618.815,1087.779,2855.757,131756.194,146072.896,87492.61,23060.767,12647.061,75451.599,6245.318,2294.688,743475.356
"3863",2021-07-29,98.8316666666667,786049.111,73404.572,3878.161,166412.263,10666.433,8488.678,966.36,2931.317,132635.098,131264.031,86325.549,21756.074,12762.713,75194.699,6475.366,2416.989,742828.29
"3864",2021-07-30,95.36625,780535.725,93021.305,5847.688,166310.096,9994.935,8140.595,2015.596,3017.216,98154.303,144506.733,88565.858,25395.857,12862.621,74667.018,6642.07,2479.564,744454.065
"3865",2021-07-31,61.08625,688602.143,38747.765,6708.122,164077.884,8050.677,7263.161,1531.685,2561.299,58394.08,232860.62,77735.959,27074.912,12695.668,64892.105,6484.5245,2511.9845,709377.555
"3866",2021-08-01,76.8866666666667,610030.071,59359.741,7545.333,167497.56,7525.556,7484.811,753.852,2082.665,66815.907,107408.107,82015.888,30437.214,12495.331,64629.14,6663.003,2427.353,617904.323
"3867",2021-08-02,103.074583333333,692296.539,79151.523,5096.871,166914.473,10103.121,7846.86,955.65,2152.024,114723.742,73091.264,78554.656,30087.911,12876.868,71215.404,6816.2095,2447.0385,653818.013
"3868",2021-08-03,106.266666666667,716478.894,77619.114,9467.866,166703.049,11720.865,8555.844,1064.858,2868.303,113539.105,86884.444,81358.216,29946.159,13898.243,69450.014,6698.962,2461.429,677772.9
"3869",2021-08-04,105.239166666667,726929.59,80489.527,4082.127,166655.697,11494.854,8307.31,1224.094,2642.472,122855.379,123854.105,83243.632,29647.231,13584.234,68182.192,6877.9435,2557.2885,723215.505
"3870",2021-08-05,101.604583333333,737222.091,75165.509,3589.405,166473.59,10715.489,8234.926,1233.786,2987.02,92436.365,131595.205,86810.142,26750.508,13754.356,67787.172,6813.334,2578.143,700735.731
"3871",2021-08-06,97.2158333333333,733401.456,57085.35,12246.616,166795.151,10026.759,8962.41,1467.638,3432.832,98250.058,139295.095,89529.382,15573.084,13233.797,68398.138,6946.451,2640.652,708521.71
"3872",2021-08-07,65.6354166666667,676412.684,47760.714,6004.207,166925.025,7833.692,8811.249,1583.93,2662.515,72070.873,164813.881,86411.471,9422.223,13300.23,58467.853,6611.5115,2579.2875,675891.104
"3873",2021-08-08,85.2920833333333,615001.22,51609.312,4482.67,167117.26,8351.401,7931.063,1163.469,2837.821,81608.994,94854.772,83286.744,18455.428,13686.314,61015.222,6620.3415,2577.9645,616865.783
"3874",2021-08-09,106.742083333333,688277.519,67961.541,6242.944,166665.703,11657.524,8376.521,1169.448,3425.651,102411.601,87069.845,79491.757,14111.342,13468.264,68156.435,6899.626,2651.326,652445.05
"3875",2021-08-10,111.875833333333,712411.101,79008.299,4510.973,166411.346,11724.283,8524.226,1648.092,3629.146,160220.629,65460.014,68264.557,14535.741,13656.694,69663.471,6786.016,2712.206,677853.341
"3876",2021-08-11,113.994166666667,735965.665,78543.561,6791.226,165987.202,11724.83,9550.039,2216.372,4089.955,165815.519,73020.76,66215.812,10887.554,13327.274,68853.792,6293.2345,2797.3205,684680.277
"3877",2021-08-12,115.826666666667,755611.095,67437.456,6232.305,165352.751,11514.668,9131.979,2184.985,3056.468,170080.957,109290.007,74690.898,21595.629,12849.327,68336.853,6592.1255,2747.8475,728021.273
"3878",2021-08-13,117.291666666667,762760.446,76431.309,7065.282,165337.814,11714.801,9058.03,2102.112,3722.12,182391.402,81803.317,74519.229,26080.59,12776.434,68324.751,7017.373,2804.463,719275.876
"3879",2021-08-14,114.633333333333,734160.936,66053.215,2590.987,165092.903,11356.803,8668.987,1654.84,3733.289,186489.437,91454.267,71833.274,24969.896,12582.167,66268.238,7110.137,2823.85,712304.458
"3880",2021-08-15,110.022916666667,692750.878,58484.394,3488.939,165003.536,10503.266,8308.829,1887.076,3359.12,131557.525,137054.528,69229.401,23828.121,12355.062,63490.38,6862.0955,2759.5225,685276.235
"3881",2021-08-16,88.9245833333333,734676.191,46185.875,3253.813,165577.279,9400.282,7879.019,1737.088,3381.663,107958.88,234175.873,82231.249,25620.013,11770.678,64655.074,6990.3875,2713.7215,769599.121
"3882",2021-08-17,89.4995833333333,734157.383,37340.772,2865.071,166206.329,9445.444,8182.252,1708.397,3764.394,102964.954,253511.626,80221.807,25578.719,12735.903,65576.074,7029.111,2768.684,780501.64
"3883",2021-08-18,105.40375,729662.489,47161.667,7727.301,166265.894,9568.918,8530.678,1354.852,3087.006,101095.266,196895.478,81660.037,15380.176,13470.435,68948.607,6692.3225,2479.0785,740041.824
"3884",2021-08-19,113.404166666667,723091.039,63359.983,9688.096,166229.709,11087.652,8510.2,1476.413,3179.182,130842.693,107180.17,76601.307,15721.699,13386.601,69682.847,6623.0825,2389.0165,694204.664
"3885",2021-08-20,117.139166666667,723168.05,64433.896,3602.266,165893.522,11674.859,8556.83,1769.892,4189.841,152501.698,74234.537,84213.916,11350.916,13649.816,69704.454,6588.028,2343.159,689045.375
"3886",2021-08-21,110.140416666667,680177.885,55893.644,979.89,165871.292,8572.217,8443.737,1312.093,3509.297,130005.408,79663.449,81907.599,11217.008,13832.301,66158.205,6696.0515,2433.4535,650888.577
"3887",2021-08-22,100.509166666667,642547.886,50543.285,1877.211,164704.425,7588.839,7563.198,1138.892,3304.014,98755.838,140987.069,69817.882,21573.96,13855.495,63449.474,6878.762,2635.505,648566.465
"3888",2021-08-23,99.755,740216.309,49104.237,1560.164,165970.678,9299.82,7689.243,1847.54,3360.603,102287.614,231618.633,71943.887,22791.376,13958.134,67095.311,6797.465,2644.734,751028.892
"3889",2021-08-24,102.063333333333,749610.14,51994.937,4474.003,166279.465,9737.081,7451.622,2211.388,3427.799,128899.51,205565.262,65093.248,22928.221,13851.752,68764.87,6900.1055,2663.5545,748791.738
"3890",2021-08-25,116.73375,738207.487,56974.886,3940.638,166074.915,11202.274,8121.421,1460.114,3499.452,193995.168,88984.062,69217.219,23177.835,13937.895,70432.977,6872.735,2669.982,708698.792
"3891",2021-08-26,122.756666666667,746460.103,59000.137,6309.623,166222.446,11817.815,8523.436,1981.884,3756.462,207125.357,46478.378,77038.017,25000.844,14184.365,71687.332,7062.1905,2792.1045,705627.775
"3892",2021-08-27,118.994166666667,752000.087,60953.346,3573.552,166080.879,11770.419,8358.599,1632.396,3260.344,174784.484,85530.768,80458.279,17488.094,14101.815,72666.262,7158.1955,2849.0595,716051.5
"3893",2021-08-28,110.22,680131.728,45574.713,2382.417,166087.566,8581.592,7952.743,1061.315,2187.823,101225.096,167386.607,82353.805,6987.309,13841.97,68961.434,7089.1665,2785.3665,700463.378
"3894",2021-08-29,102.034166666667,625714.882,48867.225,3906.403,166270.481,7873.277,7830.887,804.795,2347.178,94934.482,112076.512,77100.115,19270.192,12391.292,68555.135,6977.9905,2792.9825,635974.588
"3895",2021-08-30,124.45125,722450.384,59948.112,6147.043,166313.401,11747.422,8516.6,1996.65,2829.676,170887.352,74702.833,73441.131,23575.111,11892.651,73664.062,7111.0665,2644.9955,696894.69
"3896",2021-08-31,130.530416666667,747811.051,63763.523,7963.722,166356.462,11846.845,8996.789,2081.435,3878.055,187837.094,81297.627,67076.343,26165.862,11884.539,74044.346,7126.988,2580.484,714275.216
"3897",2021-09-01,132.465,746405.192,63828.607,6060.439,166300.886,15310.376,8867.531,2240.914,5122.528,181439.703,107197.475,44852.752,25136.708,12286.233,74268.139,7117.1365,2709.9095,704643.908
"3898",2021-09-02,140.227083333333,733294.828,63461.645,4310.886,166606.937,18953.501,9314.736,2290.863,3702.302,195450.99,34160.985,67330.671,4359.653,12887.013,74801.141,7182.5695,2891.5535,682655.898
"3899",2021-09-03,137.7,731068.102,62383.584,267.579,166217.717,19358.902,8739.667,2268.833,3087.725,207908.334,20866.063,77069.717,13448.431,12968.701,75452.765,6740.453,2756.516,689696.975
"3900",2021-09-04,134.894583333333,661105.572,56325.542,1260.941,164679.659,18674.653,8931.978,1414.912,3475.477,164381.099,31270.376,81054.709,14053.893,12895.43,71392.653,6694.698,2710.581,651336.812
"3901",2021-09-05,128.69625,625947.506,49814.644,3149.249,166101.62,11620.466,8116.864,1689.194,4360.202,125281.032,76900.066,78799.101,10799.032,12335.439,69806.406,6739.2275,2822.4345,642679.51
"3902",2021-09-06,132.645,750941.319,55371.691,4845.446,166013.638,11620.765,9566.563,3060.262,4632.676,181501.74,139340.657,46066.132,19712.178,12238.126,71961.986,6557.5005,2550.9145,719695.037
"3903",2021-09-07,127.355833333333,778331.589,45839.308,1800.253,166059.328,11632.439,9301.134,3341.478,4199.56,135902.62,227382.476,66948.986,16598.383,12194.846,70952.756,6553.5575,2400.5175,777993.38
"3904",2021-09-08,135.654166666667,758832.979,52775.008,3117.74,166273.141,18589.687,8575.382,1996.871,3341.5,170729.836,138514.226,71169.9,17773.515,13322.285,71153.421,6393.1915,2399.4805,742482.772
"3905",2021-09-09,141.7125,759765.067,53610.182,1806.182,151743.644,19055.826,8310.057,3057.58,3617.523,206087.247,124180.558,61946.495,300.279,12873.512,71985.121,6059.4935,2322.5135,737544.325
"3906",2021-09-10,152.319583333333,743109.71,52917.244,2223.796,141067.524,19118.039,8302.447,2968.307,3436.528,218591.916,72803.407,77420.61,275.508,13640.602,73429.608,6498.636,2480.014,714707.855
"3907",2021-09-11,150.779166666667,664034.519,47831.356,1872.12,140942.498,18943.698,9558.839,2030.14,4165.006,199738.654,35537.58,68051.618,5074.607,13856.34,71250.436,6921.372,2902.374,640218.208
"3908",2021-09-12,144.177916666667,624471.173,52758.039,3917.835,147918.441,11890.57,9291.806,1689.657,4294.805,150380.148,47332.217,75727.599,15051.721,13458.399,68610.009,6885.4245,2875.2115,614813.641
"3909",2021-09-13,154.156666666667,730599.845,45529.259,737.583,160803.398,11915.025,9346.865,4016.071,4609.801,199549.728,153211.639,25534.977,20050.78,13222.172,71294.976,6732.2105,2748.7535,709560.02
"3910",2021-09-14,153.43,744889.97,58704.002,4932.659,165171.5,17419.746,9530.32,4124.253,4601.727,245918.884,118229.233,22826.606,20513.172,13580.76,71176.998,6181.515,2193.702,744883.144
"3911",2021-09-15,172.783333333333,740655.596,60463.037,1529.973,164806.323,19122.743,9300.022,4056.551,3903.616,293816.432,46242.228,54861.448,23444.185,13605.749,72474.864,6064.069,2206.96,757564.852
"3912",2021-09-16,188.176666666667,726396.632,43689.978,1259.911,164798.085,19116.912,8530.773,3168.386,3473.784,204788.324,86349.905,69079.187,23476.097,13936.523,74593.504,5531.999,2234.779,715662.242
"3913",2021-09-17,166.29,714163.921,38439.668,2168.215,165154.089,19138.896,8475.358,2472.752,3154.222,222739.398,55845.867,76512.95,19227.873,13212.687,74383.194,5445.8575,2229.1655,709483.828
"3914",2021-09-18,159.368333333333,639492.9,33881.707,2625.878,165342.087,12143.044,8542.255,1408.3,3685.659,118958.628,112222.564,75118.435,13487.963,13491.188,71504.509,5356.073,2280.445,647116.491
"3915",2021-09-19,146.574166666667,588068.278,33082.568,4975.034,165903.022,11650.311,8136.864,658.614,3304.984,100030.373,96545.642,79670.048,6752.312,13612.553,70229.921,5427.5695,2277.7005,618992.884
"3916",2021-09-20,156.747916666667,692113.328,34491.92,1437.096,167262.275,11772.099,7790.696,2258.828,3918.607,102985.453,197640.373,73744.057,3091.138,13445.212,72822.449,5211.991,2194.054,720502.072
"3917",2021-09-21,150.256666666667,696775.737,34110.153,8202.205,167498.199,11249.228,8035.614,2203.114,3490.724,69995.712,223349.507,71078.593,8558.582,13366.87,73031.51,5538.032,2047.496,712483.565
"3918",2021-09-22,175.872083333333,701743.975,41360.183,4553.837,167539.542,11861.243,8543.92,2095.916,4012.661,112859.751,156901.089,57438.749,16914.63,13144.069,73934.988,5619.582,2052.362,675439.216
"3919",2021-09-23,165.19,704545.814,35567.252,5292.851,167383.383,11731.533,8912.175,2246.752,4642.385,94828.985,212007.247,48018.833,18859.396,13677.454,74924.274,5017.2,1808.94,692840.031
"3920",2021-09-24,172.96625,697179.551,45544.512,13424.515,166076.511,11887.461,8883.726,1776.361,4134.762,161215.285,122782.015,40237.069,17224.984,13845.526,75013.998,4853.342,1671.79,674455.401
"3921",2021-09-25,166.359166666667,631054.818,38380.407,7585.429,165625.755,16166.102,8204.192,2082.906,2936.601,118112.285,121597.701,53963.472,19930.449,13934.324,71288.619,4846.044,1662.99,634955.71
"3922",2021-09-26,160.415833333333,582860.409,32164.276,5710.131,165044.672,18931.721,7668.002,1229.104,2977.46,107595.746,104176.067,73417.222,17330.714,13555.188,69937.971,5062.0635,1779.9275,626196.513
"3923",2021-09-27,174.683333333333,686152.044,38861.395,4212.562,165552.258,19227.143,7586.307,2096.707,3194.562,173403.615,85017.037,75774.822,8152.237,12807.764,71097.18,5038.6375,1775.4845,684586.335
"3924",2021-09-28,182.7125,706305.455,47896.294,2859.967,165410.917,19278.53,7214.846,2496.833,3312.276,180942.436,66879.025,69556.832,15078.387,12984.339,71245.986,5814.95,1730.219,674962.647
